# BEAST v10.5.0
# Generated Wed Aug 19 09:03:02 EEST 2026 [seed=1787118699297]
# -window -working -options
state	joint	prior	likelihood	rootHeight	age(root)	treeLength	constant.popSize	kappa	frequencies1	frequencies2	frequencies3	frequencies4	alpha	clock.rate	meanRate	age(SAMEA7472536_ERR4920658)	age(SAMEA6797401_ERR4056630)	age(SAMEA6797389_ERR4056585)	age(SAMEA6647237_ERR4028006)	treeLikelihood	branchRates	coalescent
42197000	-8960668.66198062	-686.4065907734104	-8959982.255389847	16206.02673674736	-14182.371942226813	303665.8410610938	39010.654857701455	5.0916609006239035	0.15570352701888257	0.3517254792094355	0.33279034155927373	0.1597806522124029	0.018149517127034723	4.509997994973815E-7	4.5099979949738173E-7	5.966879976522013	6.374152496552749	4.998956403907227	8.652792476463649	-8959982.255389847	0.0	-642.3821312984845
42198000	-8960666.926711375	-684.7890048246155	-8959982.13770655	15871.58147048693	-13847.926675966382	298313.2252822538	39812.879292860234	5.106481462785956	0.15562922495084555	0.3517254792094355	0.3329038733291581	0.15974142251055556	0.012628660257197947	4.594987535579306E-7	4.5949875355793063E-7	7.125647212908962	7.167630652288739	5.18469858565531	8.258817793211863	-8959982.13770655	0.0	-639.9306027322637
42199000	-8960669.060063606	-691.3644435870214	-8959977.695620019	16744.38464418978	-14720.729849669233	315177.41960546863	34561.23007121366	5.091625209991358	0.15580701773239256	0.3514684387055897	0.33303132699576143	0.15969321656625102	0.01957307347654058	4.3466985704252124E-7	4.346698570425214E-7	6.9978986555547875	8.388495925862085	6.522496749141103	8.622874804535353	-8959977.695620019	0.0	-651.9445518572643
42200000	-8960677.988243287	-688.8406529052887	-8959989.147590382	16605.6975519652	-14582.042757444653	311935.0166706395	41865.85363276271	5.057411325529528	0.1559224552131252	0.351457330368912	0.3329673101377853	0.1596529042801722	0.01957307347654058	4.382771693893516E-7	4.3827716938935154E-7	5.825748625957684	6.792249001721061	6.8638741062371125	8.185898860099226	-8959989.147590382	0.0	-641.9250085971337
42201000	-8960677.375089526	-688.8450801638498	-8959988.530009363	16493.73530702145	-14470.080512500901	310171.2247654638	35985.14285659716	5.079463051799442	0.15584497471084868	0.3514099214185368	0.3329673101377853	0.15977779373282394	0.0050848417848068025	4.4224758653969065E-7	4.422475865396904E-7	6.945567168236066	8.087568196387839	6.321418385694974	8.401994914822506	-8959988.530009363	0.0	-647.9764476249613
42202000	-8960667.714501496	-686.5462753453385	-8959981.16822615	15978.168663146467	-13954.51386862592	299502.30826654285	45275.452481493725	5.092754430077047	0.15583986279805354	0.351582519874844	0.33277575431837686	0.15980186300872026	0.02740569831900839	4.577764414175158E-7	4.577764414175156E-7	6.450975759589331	8.26427018116343	5.023674003020492	8.361001063089464	-8959981.16822615	0.0	-636.0749118348978
42203000	-8960665.098292975	-685.6817150880015	-8959979.416577887	16055.239651772312	-14031.584857251764	300677.7056811129	42046.710890848895	5.079374563820779	0.1559043257182544	0.35168582887474403	0.33260832045666266	0.15980152495033356	0.019582118213206965	4.552345326349986E-7	4.552345326349988E-7	6.030017511152992	8.548614209100732	6.631819871439644	8.586469088333292	-8959979.416577887	0.0	-638.5373044177874
42204000	-8960662.89332939	-685.6114335314195	-8959977.281895857	16022.366119796467	-13998.711325275919	299925.6054253091	42575.080969915485	5.099835712535817	0.15577323844686705	0.3519987392725991	0.33257152974039317	0.15965649254013534	0.012010123646394097	4.5789825126807433E-7	4.5789825126807386E-7	6.574035396051381	8.406315395795481	6.58856231853836	8.602876958512685	-8959977.281895857	0.0	-637.931061467873
42205000	-8960671.945775034	-691.8797531136879	-8959980.066021921	16906.654249569998	-14882.99945504945	315974.2207316815	48060.00224660303	5.089243684622518	0.15561375043336212	0.35178510250037104	0.3330805197917905	0.15952062727447103	0.020949564469160718	4.332864112696308E-7	4.332864112696307E-7	6.088245186541169	8.601333122966047	7.956733387486145	7.628890245024181	-8959980.066021921	0.0	-638.6325510485648
42206000	-8960672.7417949	-685.6608016803106	-8959987.080993218	16047.343405213991	-14023.688610693443	301525.8747233895	38355.91664741596	5.086222870288446	0.1555382061025357	0.3517948470560347	0.3328411488735452	0.15982579796787913	0.013778081125131273	4.535372407870469E-7	4.5353724078704667E-7	6.501984531613709	7.186333961336295	5.355542378354514	8.048088495152165	-8959987.080993218	0.0	-642.312088574492
42207000	-8960671.523033336	-687.0765329839701	-8959984.446500352	16277.342362048983	-14253.687567528435	304622.6993489412	35664.069682690235	5.081876630529924	0.1555382061025357	0.35161617370892534	0.3328411488735452	0.16000447131498846	0.020936058271778732	4.4928074504208707E-7	4.4928074504208675E-7	6.358729208479639	7.906693641120623	7.887751690804	8.441399362570326	-8959984.446500352	0.0	-646.4889564999813
42208000	-8960673.747083362	-698.9062305998914	-8959974.840852762	18160.85241251591	-16137.197617995362	341183.30257774855	36481.178122520054	5.077264579687115	0.15602029040207993	0.35161617370892534	0.3325202155187924	0.15984332037019702	0.011111214431625067	4.0149615250578376E-7	4.0149615250578387E-7	6.299971938607697	7.962563945062456	8.48944223164729	7.461502181574481	-8959974.840852762	0.0	-657.6126118575354
42209000	-8960661.743787488	-687.6029647576215	-8959974.140822731	16317.02937215543	-14293.374577634882	306831.72439873416	37265.29057503817	5.084296766544729	0.15578218734035876	0.3519117996714107	0.33278664223119897	0.15951937075702627	0.017846347924079194	4.479536100104361E-7	4.479536100104361E-7	5.9634956929603575	8.160440468300699	4.926048242429754	7.3393586938086	-8959974.140822731	0.0	-645.3803118936971
42210000	-8960685.219996033	-699.6906052637416	-8959985.52939077	18262.45078117204	-16238.795986651492	343987.2650427842	36845.23201641991	5.079503136318357	0.15578218734035876	0.3514575120992641	0.3329141227569194	0.1598461778034524	0.01222635966562957	3.981189085049952E-7	3.9811890850499546E-7	6.191993741491494	8.544123587064945	7.598883407650098	6.916080798588462	-8959985.52939077	0.0	-658.0285173266369
42211000	-8960672.105095586	-691.5054736999059	-8959980.599621886	17058.722716571505	-15035.067922050957	320797.10266666126	39802.06683046276	5.113856996366281	0.15568213552691026	0.3515983782456327	0.3329382776915585	0.1597812085358932	0.005757289528579624	4.271827156890337E-7	4.2718271568903387E-7	6.806860666607292	8.107581280391567	5.450015935206474	7.69285035265978	-8959980.599621886	0.0	-646.7427019620881
42212000	-8960674.704826739	-694.7558361941487	-8959979.948990544	17616.45370257058	-15592.798908050032	330557.94122513314	38062.35634323136	5.100722905186564	0.1557384234311818	0.3519889430264059	0.33270954298654976	0.1595630905558572	0.004028437100704636	4.138576483546524E-7	4.138576483546524E-7	5.839038584364354	8.512795221642964	4.084068309658409	8.5792643652466	-8959979.948990544	0.0	-651.8155571273942
42213000	-8960672.316433229	-694.8566565309073	-8959977.459776698	17722.946628346228	-15699.29183382568	332641.68771474756	42250.38903140639	5.110630842934664	0.15585797612053306	0.3518495812123158	0.33266685298307175	0.15962558968407398	0.022210536267501385	4.120130258839623E-7	4.1201302588396206E-7	6.528592279429069	8.51648094061422	5.372455928518445	7.613701436052176	-8959977.459776698	0.0	-647.5901004710161
42214000	-8960669.280251924	-687.1537179113049	-8959982.126534013	16243.435141800584	-14219.780347280037	305807.2863584623	37596.21027477148	5.094948401062015	0.1560070881195376	0.3516404624622051	0.33287597173318245	0.15947647768506945	0.015560109453488992	4.474614113922945E-7	4.4746141139229494E-7	6.813720221026635	8.499975032245615	3.9967109214313328	8.071059943613168	-8959982.126534013	0.0	-644.5924397971661
42215000	-8960664.316773059	-691.2989196032049	-8959973.017853456	16973.576081295276	-14949.921286774728	318395.8776768321	44500.091285532675	5.082672619205642	0.155871283267679	0.3518569867710746	0.3326014885139137	0.1596702414473273	0.01738316527464454	4.2993282261486345E-7	4.299328226148635E-7	6.6812452401604325	8.499975032245615	8.622279291983055	8.62457485960078	-8959973.017853456	0.0	-641.7051743384626
42216000	-8960674.300812196	-691.1389453494476	-8959983.161866847	17032.750082855786	-15009.095288335238	319659.703156591	41929.54747138612	5.0806763369359755	0.1557677972551958	0.3517885979224455	0.3326698773625428	0.1597737274598105	0.012432899658587822	4.2850071880013476E-7	4.285007188001347E-7	6.96654203458683	8.361114082536261	6.429638450581839	8.150977076459938	-8959983.161866847	0.0	-644.1891989886436
42217000	-8960670.851061337	-691.5012646163117	-8959979.34979672	17025.80991324768	-15002.15511872713	319572.12353409425	37538.46871835078	5.092860134413633	0.15590054114498092	0.3517953424829419	0.33268688177013095	0.1596172346019408	0.023339268252347143	4.300833234727082E-7	4.300833234727081E-7	6.918541451838163	7.812384925024647	6.896490694344066	7.992493162348433	-8959979.34979672	0.0	-649.0254938743979
42218000	-8960682.226920176	-691.5183346949879	-8959990.708585482	17107.877839089488	-15084.22304456894	320824.1398233371	41189.40667459528	5.0787737628975185	0.15586270404083274	0.35164552743379107	0.33268688177013095	0.15980488675523985	0.009928968983072415	4.276099315048443E-7	4.2760993150484415E-7	6.233638226211678	8.259300912464623	7.034135177324325	4.359237898766866	-8959990.708585482	0.0	-645.3346986582015
42219000	-8960670.571231827	-684.2612449481621	-8959986.309986878	15800.300658612812	-13776.645864092265	296670.06676303945	38440.11024602019	5.104344230521662	0.1561590429649464	0.3516591931622405	0.33233286015858154	0.15984890371422622	0.007810082687882551	4.615758249002287E-7	4.615758249002289E-7	6.192144054460219	7.608350795682341	5.981048367361658	5.939521159324345	-8959986.309986878	0.0	-640.8160125392066
42220000	-8960673.113961877	-687.8742987665114	-8959985.239663111	16050.52320881145	-14026.868414290902	301032.3975948239	32343.157867273752	5.086871731014803	0.15579612401907939	0.3514670061012326	0.3331402676915103	0.15959660218817237	0.013456166624183382	4.562976475964885E-7	4.5629764759648856E-7	6.191356276341775	8.642209339656983	5.418700963718787	5.638731579044137	-8959985.239663111	0.0	-650.7046852385226
42221000	-8960669.888665007	-684.6909423145446	-8959985.197722692	15812.85473517106	-13789.199940650513	297387.46680324	36308.067979896514	5.0779881015937525	0.15553395540386403	0.35189497171436745	0.33266068310041896	0.15991038978134423	0.019746701631282212	4.597799426130205E-7	4.5977994261302046E-7	6.168460963435833	7.195987090501314	8.090698816873907	7.630426180557751	-8959985.197722692	0.0	-643.4214989720743
42222000	-8960671.02180241	-693.7357789118142	-8959977.2860235	17531.127443711186	-15507.472649190639	328861.22273468674	41752.632893805836	5.093471278516836	0.155975507823043	0.3518050315638795	0.33257987045396986	0.15963959015910234	0.022757732761605785	4.164641258687254E-7	4.1646412586872535E-7	6.137599435129948	8.61866409236861	4.4302964870848465	8.425049941153183	-8959977.2860235	0.0	-646.9714484647974
42223000	-8960676.468672525	-697.4205310490612	-8959979.048141476	18250.448221271097	-16226.79342675055	341930.06699623313	41610.57743728358	5.09752467336313	0.155975507823043	0.3517811830087041	0.33260371900914526	0.15963959015910234	0.023734436837052272	4.0125047554493753E-7	4.0125047554493743E-7	6.157006413646656	8.58165869678678	4.847393077358662	8.590608724620383	-8959979.048141476	0.0	-650.8364436919273
42224000	-8960668.471266089	-686.0078464287704	-8959982.46341966	16089.050104819908	-14065.39531029936	302106.3967115736	37693.356337857214	5.119601685043051	0.15601343815785745	0.35173394040183065	0.33215700439071155	0.16009561704959505	0.003582310712311345	4.5285043806594044E-7	4.528504380659402E-7	6.735821100719879	7.956096196372641	8.334059569921344	8.394183455373618	-8959982.46341966	0.0	-643.3519786054259
42225000	-8960677.371750308	-688.2916935287047	-8959989.08005678	16510.395706935717	-14486.740912415169	308916.27073455375	42719.90559276282	5.105987921741278	0.15576701119961492	0.3510335488096559	0.3330478262933554	0.16015161369736855	0.019832531861887413	4.4535215028734615E-7	4.4535215028734615E-7	7.074909505606131	7.745966681728632	6.346864423491903	7.919974614056222	-8959989.08005678	0.0	-640.4741856056935
42226000	-8960667.842115529	-687.4782508043295	-8959980.363864725	16114.890766596383	-14091.235972075836	301519.4132383945	46142.471239034145	5.088841303859986	0.15609384253094757	0.3517776421605284	0.3324794022139671	0.1596491130945517	0.006246903733534872	4.5351782680660486E-7	4.535178268066051E-7	6.240129138536356	7.856126530052665	6.630739868976478	6.501449261777684	-8959980.363864725	0.0	-636.1727036069647
42227000	-8960669.711823687	-688.7859983584382	-8959980.925825328	16610.64216608844	-14586.987371567893	311605.8276600875	41757.893989188	5.088840578506935	0.15609384253094757	0.35192140783754383	0.3324794022139671	0.1595053474175363	0.016303854436270825	4.395275209841635E-7	4.3952752098416337E-7	6.492441792944975	8.536654365183065	7.58426993931968	8.495878563340817	-8959980.925825328	0.0	-641.9765646846164
42228000	-8960668.31514492	-687.8635773428749	-8959980.451567577	16231.30904105546	-14207.654246534912	304973.0573280386	44772.21854748375	5.0969703051016735	0.1559553747864629	0.35188229469629745	0.33295715796692904	0.15920517255030536	0.011943012436947226	4.4764944101912293E-7	4.476494410191229E-7	5.679119430314064	8.51509221110161	5.67666194246817	8.502281528868359	-8959980.451567577	0.0	-637.9571989521154
42229000	-8960675.706067525	-686.3043785705563	-8959989.401688954	16028.01621487194	-14004.361420351392	301087.5446688342	43324.45961151678	5.0923561760922125	0.15609327980543375	0.3513126719617695	0.33277064628814274	0.15982340194464878	0.018829563687961754	4.5556391155752734E-7	4.555639115575272E-7	6.13440171682474	8.28511812837661	4.3586690946989615	6.964743177722674	-8959989.401688954	0.0	-637.8502758278
42230000	-8960674.092641193	-694.2442842243461	-8959979.84835697	17555.189080132204	-15531.534285611657	329452.90488138323	44621.156657426814	5.120141032216185	0.15620828708132836	0.3516876069381033	0.33243092783234635	0.15967317814821672	0.0033250882621089026	4.165820051438795E-7	4.1658200514387994E-7	6.450754331817787	7.433367180744739	5.422492902573218	8.186657333303847	-8959979.84835697	0.0	-644.5770581924425
42231000	-8960685.917908201	-694.5364038427889	-8959991.381504359	17611.894303331625	-15588.239508811077	329026.7737345161	36790.4992122634	5.105419520468244	0.155616291665206	0.3519618537480648	0.3328232413162449	0.159598613270479	0.01325324467495065	4.176812603542682E-7	4.176812603542684E-7	6.80696523835843	8.271682819767577	7.746525691407578	8.192001776552814	-8959991.381504359	0.0	-652.874649026094
42232000	-8960670.367113769	-689.4134813423568	-8959980.953632427	16680.27087106336	-14656.616076542812	313754.8670705872	41431.85611826359	5.116662311187861	0.15592840853974235	0.351559539538239	0.33291728803751447	0.15959476388449892	0.002964913117683674	4.3641125995541154E-7	4.3641125995541176E-7	6.667065094199213	7.401108788735328	7.250178625682117	5.786347407915297	-8959980.953632427	0.0	-642.9639714453879
42233000	-8960672.055611676	-687.0995101960217	-8959984.956101479	16264.600444148433	-14240.945649627885	305262.40083641256	41536.241402081214	5.108496445833942	0.15564217113364628	0.35187046220253093	0.33291728803751447	0.1595700786263031	0.012494418958671049	4.5018399948773616E-7	4.5018399948773616E-7	6.245394106015796	7.971953323272493	8.406504880085276	7.598319454891193	-8959984.956101479	0.0	-640.4965313009558
42234000	-8960672.3548815	-697.5005325739688	-8959974.854348928	18228.45692003816	-16204.802125517612	341966.8424325338	42766.23885493769	5.1000025973607315	0.1557109654321212	0.35174505277556756	0.3331923715085681	0.15935161028373793	0.00971023280727053	4.009573636008058E-7	4.009573636008056E-7	6.806696826486942	7.971953323272493	3.924647087772694	8.300182105842243	-8959974.854348928	0.0	-649.7612880330062
42235000	-8960670.450644378	-688.9310256828504	-8959981.519618696	16596.614392924497	-14572.95959840395	311947.3320803075	40986.539458385545	5.072521935575118	0.1559929635553787	0.35165501675261013	0.33295148477849135	0.15940053491351464	0.025736274310642362	4.3846258226730154E-7	4.3846258226730154E-7	6.419656310034329	7.356308897642234	4.954947673510801	7.390608229112151	-8959981.519618696	0.0	-642.8991481445415
42236000	-8960665.241967712	-683.5904894651552	-8959981.651478246	15629.763139234696	-13606.108344714148	294108.720489307	38732.18829551976	5.0845894444449735	0.1559929635553787	0.3516572537232142	0.33271565158169564	0.15963413113970623	0.004530531265920426	4.655827719858815E-7	4.6558277198588156E-7	5.872141332678587	8.328877337360694	7.351445246282511	7.469879379619536	-8959981.651478246	0.0	-639.8489591742361
42237000	-8960673.243556285	-690.464551659923	-8959982.779004626	16725.769629584312	-14702.114835063765	313659.7391571187	35495.719147202435	5.091806771739264	0.1559494500208947	0.35132350298130416	0.33298510951486654	0.15974193748292936	0.0057545691416115005	4.3812461389405234E-7	4.381246138940526E-7	7.013658828361956	7.717473045254155	5.168971760674504	7.869380715501634	-8959982.779004626	0.0	-650.1043092993532
42238000	-8960680.83364344	-696.2631558980529	-8959984.570487542	17947.2919137135	-15923.637119192952	337323.96273292304	41332.375730289175	5.086055136761256	0.1559597058281286	0.35163647295480155	0.33266188373413524	0.15974193748292936	0.018493363782744753	4.0584220143916014E-7	4.0584220143916014E-7	5.823282532862338	8.155636922540925	5.504113896406658	8.255739819100702	-8959984.570487542	0.0	-649.9654401428262
42239000	-8960675.991777766	-687.0839762945203	-8959988.907801472	15948.052799310735	-13924.398004790188	299718.6686240467	32865.55784904663	5.100280268328651	0.15582866425758313	0.3516725229910749	0.3325407407568031	0.15995807199453363	0.015921877505284118	4.568958098696822E-7	4.5689580986968236E-7	6.517777124876237	8.17560871209771	5.913125814076159	6.953837327293101	-8959988.907801472	0.0	-649.3649125408934
42240000	-8960665.91796572	-687.9574949374503	-8959977.960470783	16411.158156236295	-14387.503361715748	308526.22187853215	40330.028269868635	5.089527045141002	0.15582866425758313	0.35143574444950965	0.33296410652844954	0.15977148476445244	0.01649045772748476	4.4472984364008824E-7	4.4472984364008803E-7	6.4965096165351275	8.07574291421521	4.20596720452458	7.683728537298812	-8959977.960470783	0.0	-642.5990212540814
42241000	-8960664.92593268	-690.9863248982241	-8959973.93960778	17017.179310124247	-14993.5245156037	319024.2449371056	39436.89670061617	5.10514379687908	0.15582866425758313	0.35192207799351916	0.33272632558026416	0.1595229321686283	0.009624753638909434	4.2996988037441754E-7	4.2996988037441754E-7	6.02160469598892	8.446699472510623	6.6863031595165765	8.327729748754056	-8959973.93960778	0.0	-646.5864358382572
42242000	-8960671.471229672	-686.1590156385611	-8959985.312214034	16020.82581240619	-13997.171017885643	300653.43258122425	35278.53770662497	5.097924508132588	0.15572251129854117	0.351620415819107	0.3326809925343767	0.15997608034796987	0.01963815647688641	4.551854214139961E-7	4.5518542141399635E-7	6.731684131097978	8.450805151952528	6.482350442461094	6.5698493613453275	-8959985.312214034	0.0	-645.95292814846
42243000	-8960664.697926745	-683.2204556557806	-8959981.477471089	15587.628959641901	-13563.974165121354	293190.0591629511	37857.84489211998	5.1020466677630685	0.15572251129854117	0.35176587292052963	0.3328558675687201	0.15965574821220382	0.01320265352722105	4.691257369796333E-7	4.691257369796337E-7	5.873906001363537	7.640383124735033	5.503630865116545	8.586419505596043	-8959981.477471089	0.0	-640.3479638373913
42244000	-8960662.188651698	-683.5343743696501	-8959978.654277328	15628.501839473514	-13604.847044952967	293672.28965135524	36358.67646896312	5.104078697686617	0.15572251129854117	0.35176587292052963	0.3329824635428791	0.15952915223804487	0.016020443713514344	4.6713985898470635E-7	4.6713985898470635E-7	6.716460371940311	8.634280058269034	7.678858710652305	8.61335155740532	-8959978.654277328	0.0	-642.1985213771612
42245000	-8960669.37586072	-685.178216730793	-8959984.19764399	15879.419718449073	-13855.764923928526	299113.20648362424	39816.75922705245	5.09345438406219	0.15554558446643643	0.3519689027275229	0.33260200308219834	0.15988350972383705	0.0038180365437368966	4.5867720250892634E-7	4.586772025089263E-7	5.689332927195012	8.440449701273465	4.975946815302599	8.059061042102392	-8959984.19764399	0.0	-640.3391535628983
42246000	-8960669.86894187	-690.470391122836	-8959979.398550747	16455.92067107302	-14432.265876552474	309187.2890889812	48227.70323886136	5.083563526565952	0.15601838156996822	0.35174053099211855	0.3325983429096269	0.15964274452828103	0.019472472037579576	4.4324787295560045E-7	4.432478729556002E-7	5.6611796257321725	7.049547040975396	3.6861469554706465	6.20128195287846	-8959979.398550747	0.0	-637.0341658754604
42247000	-8960680.397626404	-694.0345891703953	-8959986.363037234	17452.53102834566	-15428.876233825113	327770.16215647623	45391.17134717534	5.081739692817654	0.15606848650538355	0.3518215812580486	0.3324671877082816	0.15964274452828103	0.0109085622668864	4.197896339646839E-7	4.1978963396468383E-7	7.069763166959202	8.416094055116272	5.102023658862743	8.412812702416534	-8959986.363037234	0.0	-643.5689040914178
42248000	-8960686.772136137	-695.4011807148943	-8959991.370955423	17627.409006829632	-15603.754212309084	330958.17032173683	36832.21942825288	5.095403851462257	0.15591849029671648	0.351597439638002	0.3329033835094446	0.15958068655583169	0.009131023187756085	4.1324349906021044E-7	4.1324349906021044E-7	6.947301208649135	6.373409955525979	8.614428135687414	8.190821751293697	-8959991.370955423	0.0	-653.7165017546579
42249000	-8960676.564357864	-683.0556569140155	-8959993.50870095	15584.414085218887	-13560.75929069834	292470.69396622886	39009.511878394784	5.120630408446483	0.15596661975391732	0.3513379294923794	0.33315978588284634	0.15953566487085166	0.01441424319481318	4.6832536830760165E-7	4.6832536830760154E-7	6.310066292945878	8.638715463750616	5.778520324423393	7.676661287692662	-8959993.50870095	0.0	-638.9942294996245
42250000	-8960669.336163016	-686.34608637857	-8959982.990076637	15909.149881785874	-13885.495087265326	299213.7075568529	44705.86359518377	5.111934341696369	0.15546782732195746	0.35183486135568465	0.33324838350862496	0.15944892781372766	0.009850303176594603	4.5771520209017355E-7	4.5771520209017344E-7	5.945540910423859	8.348517943915267	6.3409029897471525	7.792489178242079	-8959982.990076637	0.0	-636.4865315462657
42251000	-8960666.759887135	-689.6867570211	-8959977.073130114	16686.338766178997	-14662.683971658449	313142.03116588725	43843.69628088753	5.059078268432569	0.15565425102463504	0.3516984154606069	0.33292257037014705	0.15972476314460582	0.011401489868889648	4.3749429930246664E-7	4.374942993024664E-7	6.08753179901493	8.336062095552617	6.297543725862546	8.34878705825566	-8959977.073130114	0.0	-640.7655795068817
42252000	-8960667.612715771	-690.8394493128483	-8959976.773266459	16987.70938293284	-14964.054588412293	318510.4355048429	38496.33533405386	5.087920856095804	0.15599833929340895	0.35145900963133625	0.3328657582223573	0.15967689285289227	0.009185976343808274	4.305731899589772E-7	4.30573189958977E-7	6.333613931036762	6.67779211495807	5.258988988089643	8.501870943332223	-8959976.773266459	0.0	-647.4083743619415
42253000	-8960666.175455537	-683.3945213062963	-8959982.78093423	15621.012052156826	-13597.357257636279	293463.0767301299	36383.588027088685	5.099108265943131	0.1559362255373513	0.3517262814279694	0.33264349579120106	0.15969399724347302	0.004209522295473611	4.665289672816555E-7	4.6652896728165544E-7	7.059866432518681	8.530765619336812	8.31611294999264	8.5602610556333	-8959982.78093423	0.0	-642.0586361711306
42254000	-8960665.68582972	-689.8494875668201	-8959975.836342152	16650.801101889483	-14627.146307368936	313298.049998408	43813.552352547566	5.087428201656784	0.15579477799538788	0.35150606043736105	0.33273189815459425	0.15996726341265155	0.02600359675376899	4.3623500979833876E-7	4.36235009798339E-7	6.18227869844366	7.616734844633255	4.697902140731223	7.086821293353982	-8959975.836342152	0.0	-640.92413373087
42255000	-8960664.180902852	-684.5604097576388	-8959979.620493094	15581.034468122227	-13557.37967360168	293000.874868184	33035.588916363784	5.1148350866282755	0.1560047973404875	0.3516689117339817	0.3324238603065539	0.1599024306189716	0.015640279488736638	4.669900700529355E-7	4.6699007005293566E-7	5.990729524282626	8.049682569857218	3.69346220768193	7.547898636458001	-8959979.620493094	0.0	-646.640574194779
42256000	-8960670.143669872	-686.4867687040496	-8959983.656901168	16077.606176305737	-14053.95138178519	302715.79596477497	41966.061206970764	5.10343100523595	0.1560047973404875	0.3515299165932132	0.33275672807631823	0.15970855798997574	0.007362697326297582	4.536792577135575E-7	4.5367925771355763E-7	6.93144767029724	8.223616387196333	7.613325764970625	7.583921715682104	-8959983.656901168	0.0	-639.4473738345501
42257000	-8960673.764094234	-687.1902641900436	-8959986.573830044	16017.438038841145	-13993.783244320597	301116.82878490817	45508.047084878475	5.077156521408763	0.15571972001481763	0.35189779365572593	0.3328781894207328	0.1595042969087183	0.00876644515163328	4.561248527204722E-7	4.5612485272047226E-7	6.466048418245189	8.27941919834333	6.267445597228777	7.754931853003177	-8959986.573830044	0.0	-636.5270160273163
42258000	-8960676.28879219	-686.5253368949469	-8959989.763455294	16168.109029332873	-14144.454234812325	303997.04362531024	39956.90170425901	5.086529877587452	0.15571972001481763	0.352102183886561	0.3326737991898977	0.1595042969087183	0.020849140606979656	4.4998670097921637E-7	4.4998670097921653E-7	6.940315852483415	8.620818468365043	4.594724457489756	7.370861219202027	-8959989.763455294	0.0	-641.528529659918
42259000	-8960665.427676374	-683.736751306684	-8959981.690925067	15682.468766952334	-13658.813972431786	294130.7268163465	40506.08773263172	5.09255367688851	0.15584187277408862	0.35199195813986656	0.3326618721773212	0.1595042969087183	0.020849140606979656	4.661724258398676E-7	4.6617242583986737E-7	6.607923355286728	8.572914611070509	3.848680803691977	8.592980779671649	-8959981.690925067	0.0	-638.140975573917
42260000	-8960675.100259809	-690.1124691831769	-8959984.987790626	16840.132245459805	-14816.477450939257	315955.12895088113	41082.929707651216	5.113092894029254	0.15597739753398912	0.35199195813986656	0.33237389398056677	0.15965675034557217	0.012851114897240355	4.3435962927210744E-7	4.3435962927210707E-7	6.375857256014468	8.572914611070509	3.8689549910735384	7.35077419615107	-8959984.987790626	0.0	-644.0070805963611
42261000	-8960672.968088988	-686.7272679935315	-8959986.240820995	15874.603369100121	-13850.948574579574	297217.4701620726	46867.58108350924	5.105942018670525	0.15600911552785057	0.35177462827983896	0.3324666920343133	0.15974956415799174	0.014494974645934636	4.625231784156134E-7	4.625231784156136E-7	5.760501311898139	8.421465543868418	8.397726112835485	8.159959319717448	-8959986.240820995	0.0	-634.64209154678
42262000	-8960682.199576793	-684.7831655850135	-8959997.416411208	15944.030583775553	-13920.375789255006	298309.49906124204	41075.52654038591	5.072237449716357	0.15590555034812215	0.35168368309397086	0.3327693088116282	0.15964145774627336	0.006893701022957283	4.595409253822538E-7	4.5954092538225376E-7	5.809507658896145	6.095191483728757	5.729218123544617	8.342376935099892	-8959997.416411208	0.0	-638.6517616118063
42263000	-8960676.875495527	-684.8591792812036	-8959992.016316246	15826.847583844768	-13803.192789324221	296662.6176938741	35191.33619620598	5.112341838307464	0.15560500584141823	0.3518861762428401	0.3328673601694629	0.15964145774627336	0.009506003967762458	4.622908194964459E-7	4.622908194964457E-7	6.762764598768925	7.297035924479463	8.599387093268655	8.598933670991553	-8959992.016316246	0.0	-644.7443494415211
42264000	-8960662.57648963	-683.3317068444173	-8959979.244782785	15671.999092452752	-13648.344297932204	293791.85442004923	39134.05784270775	5.101703377317466	0.15596346119605078	0.3516112052310909	0.3327838758265795	0.15964145774627336	0.005488257810920093	4.6564708064406584E-7	4.656470806440662E-7	7.027060728451819	8.105780404991386	7.67390885067314	8.41377243243952	-8959979.244782785	0.0	-639.1708898403577
42265000	-8960680.38536283	-689.7176882828376	-8959990.667674547	15814.713164600744	-13791.058370080196	296333.88300877356	51879.873707292725	5.091419057328918	0.15575697426113602	0.3511940333564344	0.33340753463615075	0.15964145774627336	0.02257887468175265	4.6157782390208217E-7	4.6157782390208207E-7	6.846737360973241	8.307431482092259	8.166847799316969	7.2194794716640995	-8959990.667674547	0.0	-632.5067664535035
42266000	-8960666.790152438	-690.7920744594503	-8959975.99807798	16349.103379329776	-14325.448584809228	306965.4694516156	31563.78529780932	5.106923803683742	0.15580589593424687	0.351717978775237	0.3328886822596329	0.15958744303087777	0.01392958781398917	4.4715921605785617E-7	4.4715921605785617E-7	7.0760665838988475	7.833890558917347	3.865665351096928	8.110334482980083	-8959975.99807798	0.0	-654.4397092737399
